experiment_id,symbol,policy_name,fill_index,side,order_created_at,executed_at,reference_price,fill_price,quantity,notional,fee,cash_flow
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1439,buy,2024-03-01T00:00:00Z,2024-03-01T01:00:00Z,61501.1,61531.850549999996,0.005211012877263152,320.6432655778817,0.32064326557788175,-320.9639088434596
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1440,sell,2024-03-01T01:00:00Z,2024-03-01T02:00:00Z,61214.35,61183.742825,0.005221759719459438,319.4868037693504,0.3194868037693504,319.16731696558105
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1441,buy,2024-03-01T02:00:00Z,2024-03-01T03:00:00Z,60980.0,61010.49,5.5650334767151245e-06,0.33952541928079333,0.0003395254192807933,-0.3398649447000741
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1442,buy,2024-03-01T03:00:00Z,2024-03-01T04:00:00Z,61105.92,61136.47295999999,0.005224027508626017,319.37861652341064,0.31937861652341065,-319.69799513993405
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1443,sell,2024-03-01T04:00:00Z,2024-03-01T05:00:00Z,61524.08,61493.31796000001,1.9164133271860146e-05,1.1784661407143113,0.0011784661407143113,1.177287674573597
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1444,sell,2024-03-01T05:00:00Z,2024-03-01T06:00:00Z,61312.01,61281.353995000005,0.005213052121151806,319.46289243068946,0.3194628924306895,319.1434295382588
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1445,buy,2024-03-01T06:00:00Z,2024-03-01T07:00:00Z,61568.18,61598.964089999994,0.00518952372758223,319.6692857395407,0.31966928573954073,-319.9889550252803
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1446,sell,2024-03-01T07:00:00Z,2024-03-01T08:00:00Z,61434.0,61403.283,0.005200145585188042,319.30601100850197,0.319306011008502,318.98670499749346
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1447,buy,2024-03-01T08:00:00Z,2024-03-01T09:00:00Z,61908.63,61939.58431499999,0.005147910795473099,318.8594547623047,0.3188594547623047,-319.17831421706705
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1448,sell,2024-03-01T09:00:00Z,2024-03-01T10:00:00Z,62129.14,62098.075430000004,1.264688605364551e-05,0.785347284113894,0.000785347284113894,0.78456193682978
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1449,sell,2024-03-01T10:00:00Z,2024-03-01T11:00:00Z,61991.1,61960.10445,0.005154929240875097,319.3999541969802,0.31939995419698025,319.08055424278325
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1450,buy,2024-03-01T11:00:00Z,2024-03-01T12:00:00Z,61863.71,61894.641854999994,2.0475246132269008e-06,0.1267308026249764,0.0001267308026249764,-0.1268575334276014
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1451,buy,2024-03-01T12:00:00Z,2024-03-01T13:00:00Z,62230.01,62261.125005,0.005129121999163998,319.34490595584515,0.31934490595584514,-319.664250861801
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1452,sell,2024-03-01T13:00:00Z,2024-03-01T14:00:00Z,62457.99,62426.761005,1.2787460375393603e-05,0.798279732715604,0.0007982797327156041,0.7974814529828884
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1453,sell,2024-03-01T14:00:00Z,2024-03-01T15:00:00Z,61948.3,61917.32585000001,0.005126721748321208,317.43290103308595,0.31743290103308597,317.11546813205285
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1454,buy,2024-03-01T15:00:00Z,2024-03-01T16:00:00Z,61263.98,61294.61199,1.959751523341529e-05,1.2012220922003045,0.0012012220922003045,-1.2024233142925047
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1455,buy,2024-03-01T16:00:00Z,2024-03-01T17:00:00Z,61427.38,61458.093689999994,0.0051662077666136345,317.5052809425464,0.3175052809425464,-317.82278622348895
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1456,sell,2024-03-01T17:00:00Z,2024-03-01T18:00:00Z,61909.98,61879.025010000005,2.0885568926274605e-05,1.2923786419370253,0.0012923786419370253,1.2910862632950884
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1457,sell,2024-03-01T18:00:00Z,2024-03-01T19:00:00Z,62333.52,62302.35324,1.3164677514995334e-05,0.8201903888299247,0.0008201903888299247,0.8193701984410947
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1458,sell,2024-03-01T19:00:00Z,2024-03-01T20:00:00Z,62215.51,62184.402245000005,0.005147468012063459,320.0922214054247,0.3200922214054247,319.77212918401926
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1459,buy,2024-03-01T20:00:00Z,2024-03-01T21:00:00Z,62861.1,62892.530549999996,0.005085870608456721,319.86327261571137,0.31986327261571135,-320.18313588832706
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1460,sell,2024-03-01T21:00:00Z,2024-03-01T22:00:00Z,62520.47,62489.20976500001,0.005106058635369929,319.0735691380211,0.31907356913802115,318.7544955688831
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1461,sell,2024-03-01T22:00:00Z,2024-03-01T23:00:00Z,62490.09,62458.844955,9.833309922745094e-07,0.061417717985919884,6.141771798591989e-05,0.06135630026793396
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1462,buy,2024-03-01T23:00:00Z,2024-03-02T00:00:00Z,62387.9,62419.093949999995,3.137652024243804e-06,0.19584939648368166,0.00019584939648368166,-0.19604524588016534
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1463,buy,2024-03-02T00:00:00Z,2024-03-02T01:00:00Z,62300.0,62331.149999999994,2.70515792728088e-06,0.1686156045390336,0.0001686156045390336,-0.16878422014357264
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1464,buy,2024-03-02T01:00:00Z,2024-03-02T02:00:00Z,62030.01,62061.025004999996,8.356664521773931e-06,0.5186231658442083,0.0005186231658442083,-0.5191417890100525
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1465,buy,2024-03-02T02:00:00Z,2024-03-02T03:00:00Z,62111.18,62142.23559,0.005129609564434352,318.76540603779677,0.3187654060377968,-319.0841714438346
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1466,sell,2024-03-02T03:00:00Z,2024-03-02T04:00:00Z,62307.45,62276.296275,1.1816926316766578e-05,0.7359144043627999,0.0007359144043627999,0.735178489958437
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1467,sell,2024-03-02T04:00:00Z,2024-03-02T05:00:00Z,62035.95,62004.932025,0.005121453478121983,317.5553747801534,0.3175553747801534,317.2378194053732
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1468,sell,2024-03-02T05:00:00Z,2024-03-02T06:00:00Z,62006.55,61975.54672500001,1.0087083810617949e-06,0.06251525340239437,6.251525340239437e-05,0.06245273814899198
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1469,buy,2024-03-02T06:00:00Z,2024-03-02T07:00:00Z,61946.0,61976.973,1.8792238559837995e-06,0.11646860618326382,0.00011646860618326382,-0.11658507478944709
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1470,buy,2024-03-02T07:00:00Z,2024-03-02T08:00:00Z,62011.85,62042.855924999996,0.005125458541820607,317.9980858597365,0.3179980858597365,-318.31608394559623
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1471,sell,2024-03-02T08:00:00Z,2024-03-02T09:00:00Z,61939.63,61908.660185,0.00512868031036603,317.5097265319509,0.3175097265319509,317.1922168054189
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1472,buy,2024-03-02T09:00:00Z,2024-03-02T10:00:00Z,61843.07,61873.991534999994,1.0752310364074297e-06,0.06652883604484257,6.652883604484257e-05,-0.06659536488088741
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1473,buy,2024-03-02T10:00:00Z,2024-03-02T11:00:00Z,61904.86,61935.81243,0.0051215392182304646,317.2066923732109,0.3172066923732109,-317.5238990655841
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1474,sell,2024-03-02T11:00:00Z,2024-03-02T12:00:00Z,61826.32,61795.40684,0.005124568886188776,316.6748192016411,0.31667481920164114,316.3581443824395
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1475,buy,2024-03-02T12:00:00Z,2024-03-02T13:00:00Z,62078.66,62109.69933,0.005092079647995783,316.26753590143034,0.31626753590143036,-316.58380343733177
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1476,sell,2024-03-02T13:00:00Z,2024-03-02T14:00:00Z,61803.69,61772.78815500001,0.005100880669464589,315.0956209987707,0.3150956209987707,314.78052537777194
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1477,buy,2024-03-02T14:00:00Z,2024-03-02T15:00:00Z,61840.12,61871.04006,0.0050945209874113905,315.2033120986409,0.3152033120986409,-315.5185154107395
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1478,sell,2024-03-02T15:00:00Z,2024-03-02T16:00:00Z,61771.21,61740.324395,0.005098761889927912,314.79921309701257,0.3147992130970126,314.4844138839156
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1479,buy,2024-03-02T16:00:00Z,2024-03-02T17:00:00Z,61854.29,61885.217144999995,0.005081729217911982,314.483916122574,0.314483916122574,-314.79840003869657
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1480,sell,2024-03-02T17:00:00Z,2024-03-02T18:00:00Z,61761.12,61730.239440000005,0.005087154453057462,314.0312624554994,0.31403126245549945,313.7172311930439
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1481,buy,2024-03-02T18:00:00Z,2024-03-02T19:00:00Z,62024.29,62055.302144999994,0.005054338036969084,313.64847402708267,0.3136484740270827,-313.9621225011098
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1482,sell,2024-03-02T19:00:00Z,2024-03-02T20:00:00Z,62114.76,62083.702620000004,8.445808535126995e-06,0.5243470654802822,0.0005243470654802822,0.5238227184148019
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1483,sell,2024-03-02T20:00:00Z,2024-03-02T21:00:00Z,61873.19,61842.253405,0.005056230606110676,312.6886944172132,0.3126886944172132,312.376005722796
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1484,buy,2024-03-02T21:00:00Z,2024-03-02T22:00:00Z,61898.73,61929.679364999996,0.005055593045057189,313.0912562803157,0.3130912562803157,-313.404347536596
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1485,sell,2024-03-02T22:00:00Z,2024-03-02T23:00:00Z,61685.01,61654.16749500001,0.005057983581703277,311.8457669332939,0.31184576693329386,311.5339211663606
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1486,buy,2024-03-02T23:00:00Z,2024-03-03T00:00:00Z,61987.28,62018.27363999999,0.005025433714741707,311.66872328053284,0.31166872328053286,-311.9803920038134
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1487,sell,2024-03-03T00:00:00Z,2024-03-03T01:00:00Z,61736.9,61706.03155000001,0.005035910817028196,310.74607175852816,0.31074607175852814,310.43532568676966
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1488,buy,2024-03-03T01:00:00Z,2024-03-03T02:00:00Z,61795.52,61826.41776,0.005026857725362221,310.792605748328,0.310792605748328,-311.1033983540763
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1489,sell,2024-03-03T02:00:00Z,2024-03-03T03:00:00Z,61808.73,61777.82563500001,6.059070525909188e-06,0.37431620245978564,0.00037431620245978567,0.37394188625732583
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1490,sell,2024-03-03T03:00:00Z,2024-03-03T04:00:00Z,61931.09,61900.124455,3.7309527205438624e-06,0.2309464377373859,0.0002309464377373859,0.23071549129964852
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1491,sell,2024-03-03T04:00:00Z,2024-03-03T05:00:00Z,62016.25,61985.24187500001,2.5912820013728346e-06,0.16062124162142924,0.00016062124162142925,0.16046062037980782
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1492,sell,2024-03-03T05:00:00Z,2024-03-03T06:00:00Z,61900.0,61869.05,0.00502110367020482,310.65091402708555,0.31065091402708556,310.3402631130585
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1493,sell,2024-03-03T06:00:00Z,2024-03-03T07:00:00Z,61865.01,61834.077495000005,8.176510456400081e-07,0.05055869811997205,5.0558698119972055e-05,0.05050813942185208
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1494,buy,2024-03-03T07:00:00Z,2024-03-03T08:00:00Z,61598.01,61628.809004999996,8.164373445496264e-06,0.503160611717983,0.000503160611717983,-0.5036637723297009
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1495,buy,2024-03-03T08:00:00Z,2024-03-03T09:00:00Z,61597.1,61627.89855,2.4855357990887902e-08,0.0015317834806863715,1.5317834806863714e-06,-0.0015333152641670577
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1496,buy,2024-03-03T09:00:00Z,2024-03-03T10:00:00Z,61715.05,61745.907525,0.005028545683835241,310.4921167793287,0.3104921167793287,-310.802608896108
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1497,sell,2024-03-03T10:00:00Z,2024-03-03T11:00:00Z,61655.58,61624.752210000006,0.0050334388540593505,310.1844221455938,0.31018442214559383,309.87423772344823
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1498,buy,2024-03-03T11:00:00Z,2024-03-03T12:00:00Z,61831.1,61862.01555,0.005007887696172683,309.7980265332882,0.3097980265332882,-310.1078245598215
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1499,sell,2024-03-03T12:00:00Z,2024-03-03T13:00:00Z,62184.03,62152.937985000004,1.627765238128872e-05,1.0117039189956254,0.0010117039189956253,1.0106922150766298
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1500,sell,2024-03-03T13:00:00Z,2024-03-03T14:00:00Z,62393.85,62362.653075,6.328940319056855e-06,0.3946895094497225,0.00039468950944972247,0.39429481994027277
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1501,sell,2024-03-03T14:00:00Z,2024-03-03T15:00:00Z,62102.68,62071.62866,0.004997124281001433,310.17964273819047,0.3101796427381905,309.86946309545226
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1502,buy,2024-03-03T15:00:00Z,2024-03-03T16:00:00Z,62164.63,62195.712315,0.004994681713890939,310.647786982152,0.310647786982152,-310.95843476913416
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1503,sell,2024-03-03T16:00:00Z,2024-03-03T17:00:00Z,62845.14,62813.717430000004,2.5856805801392664e-05,1.6241620932510636,0.0016241620932510637,1.6225379311578125
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1504,sell,2024-03-03T17:00:00Z,2024-03-03T18:00:00Z,62570.01,62538.724995000004,0.0049784578629270965,311.34640718879314,0.31134640718879314,311.03506078160433
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1505,buy,2024-03-03T18:00:00Z,2024-03-03T19:00:00Z,62811.1,62842.505549999994,0.0049595319395310715,311.6694134353836,0.3116694134353836,-311.98108284881897
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1506,sell,2024-03-03T19:00:00Z,2024-03-03T20:00:00Z,62730.0,62698.635,0.00496962862819727,311.58893144489133,0.31158893144489136,311.27734251344646
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1507,buy,2024-03-03T20:00:00Z,2024-03-03T21:00:00Z,62758.0,62789.37899999999,0.004958369645154858,311.3329508717239,0.3113329508717239,-311.6442838225956
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1508,sell,2024-03-03T21:00:00Z,2024-03-03T22:00:00Z,62827.11,62795.696445,7.6203308751336635e-06,0.47852398444535477,0.0004785239844453548,0.4780454604609094
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1509,sell,2024-03-03T22:00:00Z,2024-03-03T23:00:00Z,62827.42,62796.006290000005,1.7740060282911772e-08,0.0011140049371107068,1.1140049371107068e-06,0.001112890932173596
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1510,sell,2024-03-03T23:00:00Z,2024-03-04T00:00:00Z,63113.97,63082.413015000006,8.437930285033915e-06,0.5322850032322861,0.0005322850032322861,0.5317527182290538
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1511,sell,2024-03-04T00:00:00Z,2024-03-04T01:00:00Z,63459.29,63427.560355,1.0111110578163625e-05,0.6413230764525523,0.0006413230764525523,0.6406817533760997
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1512,sell,2024-03-04T01:00:00Z,2024-03-04T02:00:00Z,63512.42,63480.66379,1.5621629936260393e-06,0.09916714378355451,9.916714378355451e-05,0.09906797663977096
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1513,sell,2024-03-04T02:00:00Z,2024-03-04T03:00:00Z,63687.42,63655.576290000005,5.094684208777865e-06,0.3243050593253177,0.0003243050593253177,0.32398075426599243
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1514,sell,2024-03-04T03:00:00Z,2024-03-04T04:00:00Z,63458.71,63426.980645,0.00493694353949419,313.1354223249558,0.31313542232495584,312.8222869026309
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1515,buy,2024-03-04T04:00:00Z,2024-03-04T05:00:00Z,63634.36,63666.17718,0.004922724734979585,313.41106518557876,0.31341106518557876,-313.7244762507643
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1516,sell,2024-03-04T05:00:00Z,2024-03-04T06:00:00Z,63357.99,63326.311005,0.004928854317418147,312.1261614031586,0.31212616140315863,311.81403524175545
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1517,buy,2024-03-04T06:00:00Z,2024-03-04T07:00:00Z,63689.16,63721.00458,0.004896992525077927,312.0412831187163,0.3120412831187163,-312.35332440183504
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1518,sell,2024-03-04T07:00:00Z,2024-03-04T08:00:00Z,64066.62,64034.586690000004,1.6323106744737665e-05,1.0452433938960277,0.0010452433938960277,1.0441981505021316
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1519,sell,2024-03-04T08:00:00Z,2024-03-04T09:00:00Z,65241.08,65208.459460000005,3.3079979755912556e-05,2.1570945188510446,0.0021570945188510446,2.1549374243321937
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1520,sell,2024-03-04T09:00:00Z,2024-03-04T10:00:00Z,65290.29,65257.644855000006,1.4151966035196023e-06,0.09235239735248446,9.235239735248447e-05,0.09226004495513197
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1521,sell,2024-03-04T10:00:00Z,2024-03-04T11:00:00Z,65068.18,65035.64591000001,0.004872488128335693,316.8854126151188,0.3168854126151188,316.5685272025037
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1522,buy,2024-03-04T11:00:00Z,2024-03-04T12:00:00Z,65229.99,65262.604994999994,0.004859645166549298,317.1531029203678,0.3171531029203678,-317.4702560232882
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1523,sell,2024-03-04T12:00:00Z,2024-03-04T13:00:00Z,65123.69,65091.128155000006,0.004866838651785627,316.78801839308574,0.31678801839308574,316.47123037469265
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1524,sell,2024-03-04T13:00:00Z,2024-03-04T14:00:00Z,65111.22,65078.664390000005,1.4754515331795396e-06,0.09602041515150221,9.602041515150221e-05,0.09592439473635071
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1525,buy,2024-03-04T14:00:00Z,2024-03-04T15:00:00Z,66169.41,66202.494705,0.004773924803851886,316.0457315490726,0.3160457315490726,-316.3617772806217
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1526,sell,2024-03-04T15:00:00Z,2024-03-04T16:00:00Z,66451.65,66418.424175,1.2999679255925985e-05,0.8634182109590404,0.0008634182109590404,0.8625547927480813
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1527,sell,2024-03-04T16:00:00Z,2024-03-04T17:00:00Z,66539.82,66506.55009,2.39695232790521e-06,0.15941303005916999,0.00015941303005916998,0.1592536170291108
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1528,sell,2024-03-04T17:00:00Z,2024-03-04T18:00:00Z,66858.74,66825.31063,8.575932920632709e-06,0.573089381363324,0.000573089381363324,0.5725162919819606
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1529,sell,2024-03-04T18:00:00Z,2024-03-04T19:00:00Z,66617.57,66584.261215,0.004784934562561564,318.601332810281,0.318601332810281,318.28273147747075
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1530,buy,2024-03-04T19:00:00Z,2024-03-04T20:00:00Z,67405.25,67438.95262499999,0.00472311515214712,318.5219389880693,0.3185219389880693,-318.84046092705734
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1531,sell,2024-03-04T20:00:00Z,2024-03-04T21:00:00Z,67427.17,67393.45641500001,5.8921153070702525e-06,0.3970900161391934,0.00039709001613919345,0.39669292612305423
rule_based_real_market_BTCUSDT_2024-01-01_2024-12-31_31e4ae5ef79d,BTCUSDT,previous_close_momentum_fractional,1532,sell,2024-03-04T21:00:00Z,2024-03-04T22:00:00Z,67404.85,67371.14757500001,0.004741762541851243,319.45798397266725,0.3194579839726673,319.1385259886946
