timestamp,open,high,low,close,volume
2024-04-07T02:00:00Z,69541.65000000,69777.00000000,69300.00000000,69300.00000000,1170.74387000
2024-04-07T03:00:00Z,69300.01000000,69510.00000000,69250.00000000,69408.05000000,794.54542000
2024-04-07T04:00:00Z,69408.04000000,69493.98000000,69053.97000000,69304.44000000,765.60294000
2024-04-07T05:00:00Z,69304.44000000,69464.00000000,69267.07000000,69397.76000000,471.13373000
2024-04-07T06:00:00Z,69397.76000000,69414.87000000,69110.81000000,69244.09000000,570.38760000
2024-04-07T07:00:00Z,69244.08000000,69482.44000000,69213.84000000,69364.01000000,699.71269000
2024-04-07T08:00:00Z,69364.00000000,69555.00000000,69333.72000000,69479.99000000,790.46725000
2024-04-07T09:00:00Z,69479.99000000,69493.25000000,69199.01000000,69289.99000000,682.01068000
2024-04-07T10:00:00Z,69290.00000000,69495.15000000,69236.00000000,69328.14000000,479.75183000
2024-04-07T11:00:00Z,69328.14000000,69407.72000000,69200.00000000,69357.00000000,456.74728000
2024-04-07T12:00:00Z,69357.00000000,69415.59000000,69210.00000000,69335.99000000,537.54178000
2024-04-07T13:00:00Z,69336.00000000,69550.00000000,69285.71000000,69349.93000000,672.01675000
2024-04-07T14:00:00Z,69349.93000000,69664.67000000,69220.00000000,69578.44000000,900.17727000
2024-04-07T15:00:00Z,69578.44000000,69886.03000000,69360.44000000,69543.74000000,1399.12074000
2024-04-07T16:00:00Z,69543.73000000,70326.29000000,69483.90000000,70074.00000000,2841.73986000
2024-04-07T17:00:00Z,70074.01000000,70112.00000000,69658.19000000,69798.01000000,1069.84594000
2024-04-07T18:00:00Z,69798.02000000,69828.00000000,69234.14000000,69390.01000000,1027.88794000
2024-04-07T19:00:00Z,69390.01000000,69508.71000000,68849.77000000,69068.01000000,1426.15758000
2024-04-07T20:00:00Z,69068.01000000,69403.70000000,68960.01000000,69309.69000000,604.64834000
2024-04-07T21:00:00Z,69309.70000000,69413.10000000,69031.29000000,69031.30000000,483.16273000
2024-04-07T22:00:00Z,69031.30000000,69344.40000000,68901.00000000,69200.00000000,699.97793000
2024-04-07T23:00:00Z,69200.00000000,69477.18000000,69188.05000000,69360.39000000,886.34197000
2024-04-08T00:00:00Z,69360.38000000,69432.00000000,69043.24000000,69325.99000000,711.34576000
2024-04-08T01:00:00Z,69326.00000000,69841.03000000,69285.70000000,69437.02000000,927.56850000
2024-04-08T02:00:00Z,69437.03000000,69437.03000000,69126.36000000,69228.00000000,627.63335000
2024-04-08T03:00:00Z,69228.00000000,69500.00000000,69134.99000000,69458.95000000,517.01586000
2024-04-08T04:00:00Z,69458.95000000,69500.00000000,69280.00000000,69382.00000000,358.18285000
2024-04-08T05:00:00Z,69382.01000000,69801.00000000,69382.00000000,69701.99000000,644.21026000
2024-04-08T06:00:00Z,69702.00000000,69818.04000000,69632.73000000,69790.29000000,689.06081000
2024-04-08T07:00:00Z,69790.29000000,70850.00000000,69790.28000000,70698.63000000,4052.43625000
2024-04-08T08:00:00Z,70698.64000000,72111.99000000,70642.00000000,71968.00000000,6618.95587000
2024-04-08T09:00:00Z,71968.00000000,72650.00000000,71650.32000000,72197.25000000,5364.63217000
2024-04-08T10:00:00Z,72197.26000000,72374.00000000,71792.06000000,72323.98000000,2864.57420000
2024-04-08T11:00:00Z,72323.99000000,72647.86000000,72218.27000000,72404.00000000,2735.39030000
2024-04-08T12:00:00Z,72404.00000000,72797.99000000,72137.48000000,72180.02000000,3473.21370000
2024-04-08T13:00:00Z,72180.01000000,72310.01000000,71691.35000000,71944.31000000,2849.00307000
2024-04-08T14:00:00Z,71944.31000000,71985.38000000,71245.17000000,71726.00000000,3300.86317000
2024-04-08T15:00:00Z,71725.99000000,71987.00000000,71598.45000000,71773.98000000,1771.16688000
2024-04-08T16:00:00Z,71773.98000000,72021.56000000,71556.53000000,71740.10000000,1315.49299000
2024-04-08T17:00:00Z,71740.10000000,71800.00000000,71300.00000000,71699.23000000,1275.99193000
2024-04-08T18:00:00Z,71699.23000000,72104.05000000,71672.34000000,71908.61000000,1082.45857000
2024-04-08T19:00:00Z,71908.60000000,71973.60000000,71564.51000000,71766.00000000,1535.56493000
2024-04-08T20:00:00Z,71766.00000000,71818.77000000,71500.37000000,71711.99000000,999.79853000
2024-04-08T21:00:00Z,71711.98000000,71900.00000000,71628.01000000,71692.01000000,660.04808000
2024-04-08T22:00:00Z,71692.01000000,71960.00000000,71599.90000000,71916.09000000,641.99085000
2024-04-08T23:00:00Z,71916.08000000,72000.00000000,71610.01000000,71620.00000000,707.27736000
2024-04-09T00:00:00Z,71620.00000000,71758.19000000,71320.01000000,71419.99000000,956.13499000
2024-04-09T01:00:00Z,71420.00000000,71439.80000000,70833.33000000,71275.46000000,1696.79955000
2024-04-09T02:00:00Z,71275.45000000,71618.95000000,71156.77000000,71477.44000000,784.59893000
2024-04-09T03:00:00Z,71477.44000000,71641.97000000,71186.02000000,71285.00000000,854.25669000
2024-04-09T04:00:00Z,71285.00000000,71339.79000000,70917.20000000,71208.01000000,982.08185000
2024-04-09T05:00:00Z,71208.02000000,71323.66000000,70957.00000000,71056.00000000,803.13804000
2024-04-09T06:00:00Z,71055.99000000,71265.47000000,70560.00000000,70765.69000000,1708.51726000
2024-04-09T07:00:00Z,70765.70000000,70940.90000000,70110.00000000,70383.99000000,2696.62190000
2024-04-09T08:00:00Z,70383.98000000,70600.00000000,69576.61000000,70500.01000000,3161.35314000
2024-04-09T09:00:00Z,70500.01000000,70860.65000000,70256.98000000,70392.18000000,1396.11493000
2024-04-09T10:00:00Z,70392.18000000,70697.04000000,70234.99000000,70566.64000000,1251.14011000
2024-04-09T11:00:00Z,70566.63000000,70905.26000000,70566.63000000,70794.85000000,1164.05878000
2024-04-09T12:00:00Z,70794.84000000,70977.00000000,70654.38000000,70690.00000000,1369.09848000
2024-04-09T13:00:00Z,70690.00000000,70920.00000000,69921.62000000,69928.00000000,2320.93526000
2024-04-09T14:00:00Z,69928.00000000,70429.04000000,68611.00000000,69358.32000000,5575.38122000
2024-04-09T15:00:00Z,69358.32000000,69360.00000000,68535.03000000,69264.00000000,2890.83319000
2024-04-09T16:00:00Z,69264.00000000,69320.00000000,68516.15000000,68601.24000000,2409.92797000
2024-04-09T17:00:00Z,68601.25000000,68962.43000000,68210.00000000,68823.99000000,2349.39623000
2024-04-09T18:00:00Z,68823.99000000,69025.89000000,68769.79000000,68879.23000000,844.48608000
2024-04-09T19:00:00Z,68879.22000000,69174.00000000,68656.08000000,69000.77000000,1039.09661000
2024-04-09T20:00:00Z,69000.78000000,69208.20000000,68962.31000000,69171.19000000,793.03996000
2024-04-09T21:00:00Z,69171.18000000,69250.00000000,68935.64000000,69213.83000000,662.49907000
2024-04-09T22:00:00Z,69213.83000000,69439.60000000,69144.59000000,69325.65000000,648.41501000
2024-04-09T23:00:00Z,69325.64000000,69332.00000000,68888.47000000,69146.00000000,935.97717000
2024-04-10T00:00:00Z,69146.00000000,69304.26000000,69025.97000000,69138.81000000,715.56915000
2024-04-10T01:00:00Z,69138.81000000,69269.76000000,68603.92000000,69269.75000000,1275.36787000
2024-04-10T02:00:00Z,69269.75000000,69594.15000000,68466.63000000,68651.98000000,1636.05293000
2024-04-10T03:00:00Z,68651.98000000,69180.00000000,68625.61000000,69150.18000000,913.59608000
2024-04-10T04:00:00Z,69150.18000000,69199.99000000,69005.55000000,69134.33000000,664.06061000
2024-04-10T05:00:00Z,69134.34000000,69414.20000000,69121.35000000,69255.82000000,860.44791000
2024-04-10T06:00:00Z,69255.82000000,69479.80000000,69227.62000000,69369.25000000,548.02237000
2024-04-10T07:00:00Z,69369.25000000,69515.00000000,69268.47000000,69336.28000000,570.97164000
2024-04-10T08:00:00Z,69336.27000000,69336.28000000,68800.00000000,69011.92000000,1650.45776000
2024-04-10T09:00:00Z,69011.92000000,69171.75000000,68902.43000000,69139.20000000,642.38466000
2024-04-10T10:00:00Z,69139.19000000,69180.00000000,68629.99000000,68932.01000000,1609.82407000
2024-04-10T11:00:00Z,68932.01000000,69132.61000000,68853.83000000,69043.00000000,906.73349000
2024-04-10T12:00:00Z,69043.00000000,69204.28000000,67559.99000000,67976.00000000,5516.60171000
2024-04-10T13:00:00Z,67975.99000000,68313.10000000,67518.00000000,68259.77000000,3072.05611000
2024-04-10T14:00:00Z,68259.77000000,68974.58000000,68009.94000000,68703.05000000,3478.03076000
2024-04-10T15:00:00Z,68703.04000000,68760.71000000,68264.00000000,68657.32000000,1682.31921000
2024-04-10T16:00:00Z,68657.31000000,69536.00000000,68556.00000000,69500.00000000,3187.58870000
2024-04-10T17:00:00Z,69499.99000000,69910.96000000,69142.81000000,69350.11000000,2312.62275000
2024-04-10T18:00:00Z,69350.10000000,69411.34000000,69071.00000000,69314.33000000,1412.90652000
2024-04-10T19:00:00Z,69314.33000000,70098.89000000,69219.14000000,70083.99000000,2385.51575000
2024-04-10T20:00:00Z,70084.00000000,70136.00000000,69740.00000000,69812.01000000,1217.11763000
2024-04-10T21:00:00Z,69812.01000000,70036.81000000,69581.03000000,70017.00000000,1101.47126000
2024-04-10T22:00:00Z,70017.01000000,71172.08000000,70017.00000000,70528.00000000,3828.13230000
2024-04-10T23:00:00Z,70528.00000000,70799.99000000,70488.38000000,70631.08000000,818.17253000
2024-04-11T00:00:00Z,70631.08000000,70663.21000000,70285.13000000,70520.01000000,1005.36439000
2024-04-11T01:00:00Z,70520.00000000,70760.00000000,70469.12000000,70553.28000000,1032.83936000
2024-04-11T02:00:00Z,70553.28000000,71062.00000000,70500.00000000,70995.66000000,1289.73952000
2024-04-11T03:00:00Z,70995.66000000,71027.99000000,70773.58000000,70851.67000000,685.78169000
2024-04-11T04:00:00Z,70851.66000000,70888.35000000,70378.11000000,70604.01000000,885.62645000
2024-04-11T05:00:00Z,70604.01000000,70680.00000000,70444.00000000,70583.99000000,564.78247000
2024-04-11T06:00:00Z,70583.99000000,70848.76000000,70564.00000000,70717.82000000,790.52112000
2024-04-11T07:00:00Z,70717.81000000,71305.89000000,70717.81000000,70735.99000000,1536.14398000
2024-04-11T08:00:00Z,70736.00000000,71256.27000000,70617.25000000,71039.39000000,1438.77840000
2024-04-11T09:00:00Z,71039.40000000,71053.61000000,70596.43000000,70604.00000000,1062.48344000
2024-04-11T10:00:00Z,70604.00000000,70785.05000000,70421.56000000,70459.99000000,930.42306000
2024-04-11T11:00:00Z,70460.00000000,70596.00000000,69881.31000000,69983.16000000,1719.91629000
2024-04-11T12:00:00Z,69983.16000000,71100.00000000,69867.76000000,70858.83000000,3246.16925000
2024-04-11T13:00:00Z,70858.82000000,70988.00000000,69669.75000000,70284.00000000,3997.21616000
2024-04-11T14:00:00Z,70284.01000000,70350.01000000,69584.00000000,69600.54000000,2570.16521000
2024-04-11T15:00:00Z,69600.55000000,70026.25000000,69567.21000000,70000.00000000,1533.57964000
2024-04-11T16:00:00Z,70000.00000000,70133.17000000,69574.88000000,70011.99000000,1332.97941000
2024-04-11T17:00:00Z,70011.99000000,70446.03000000,70000.00000000,70203.99000000,1215.82138000
2024-04-11T18:00:00Z,70203.99000000,70429.32000000,69951.18000000,70099.75000000,897.90056000
2024-04-11T19:00:00Z,70099.75000000,70529.73000000,70008.00000000,70459.67000000,1127.66947000
2024-04-11T20:00:00Z,70459.67000000,70746.09000000,70383.80000000,70499.62000000,1202.78100000
2024-04-11T21:00:00Z,70499.63000000,70504.99000000,70000.00000000,70115.41000000,814.56488000
2024-04-11T22:00:00Z,70115.41000000,70259.46000000,70033.52000000,70151.26000000,515.91319000
2024-04-11T23:00:00Z,70151.26000000,70196.00000000,69804.87000000,70006.23000000,520.09563000
2024-04-12T00:00:00Z,70006.22000000,70336.38000000,70002.22000000,70301.63000000,766.09927000
2024-04-12T01:00:00Z,70301.63000000,70367.29000000,70113.60000000,70280.01000000,420.86936000
2024-04-12T02:00:00Z,70280.01000000,70775.00000000,70208.73000000,70635.93000000,854.84856000
2024-04-12T03:00:00Z,70635.92000000,70996.91000000,70635.92000000,70977.27000000,2503.35674000
2024-04-12T04:00:00Z,70977.27000000,71227.46000000,70812.56000000,71115.99000000,981.71837000
2024-04-12T05:00:00Z,71116.00000000,71175.99000000,70887.72000000,70956.32000000,713.78496000
2024-04-12T06:00:00Z,70956.32000000,71012.00000000,70713.70000000,70871.05000000,643.62163000
2024-04-12T07:00:00Z,70871.04000000,70967.92000000,70566.02000000,70764.01000000,1348.37882000
2024-04-12T08:00:00Z,70764.00000000,70893.58000000,70582.52000000,70759.99000000,1004.79268000
2024-04-12T09:00:00Z,70759.99000000,70863.51000000,70509.58000000,70652.00000000,1217.79727000
2024-04-12T10:00:00Z,70652.00000000,70868.00000000,70601.23000000,70786.40000000,811.43225000
2024-04-12T11:00:00Z,70786.41000000,70972.00000000,70760.01000000,70904.01000000,894.03242000
2024-04-12T12:00:00Z,70904.00000000,70975.54000000,70323.96000000,70534.24000000,1640.42822000
2024-04-12T13:00:00Z,70534.23000000,70534.24000000,69631.06000000,69888.00000000,2931.86107000
2024-04-12T14:00:00Z,69888.00000000,70090.55000000,69236.95000000,69270.01000000,3664.55336000
2024-04-12T15:00:00Z,69270.02000000,69718.35000000,69248.33000000,69347.30000000,2431.83907000
2024-04-12T16:00:00Z,69347.30000000,69580.00000000,68679.61000000,68840.54000000,3977.93424000
2024-04-12T17:00:00Z,68840.54000000,68960.00000000,67444.00000000,68140.02000000,6511.37870000
2024-04-12T18:00:00Z,68140.01000000,68383.63000000,65086.86000000,66492.00000000,10945.83460000
2024-04-12T19:00:00Z,66492.00000000,67335.22000000,66329.19000000,66843.98000000,4771.42177000
2024-04-12T20:00:00Z,66843.98000000,67440.00000000,66700.00000000,67120.00000000,2773.54975000
2024-04-12T21:00:00Z,67119.99000000,67128.64000000,66680.84000000,66960.01000000,1632.06929000
2024-04-12T22:00:00Z,66960.00000000,67270.53000000,66828.01000000,67053.33000000,1301.73596000
2024-04-12T23:00:00Z,67053.33000000,67230.19000000,66812.00000000,67116.52000000,1329.52393000
2024-04-13T00:00:00Z,67116.52000000,67142.86000000,66737.64000000,66913.27000000,1313.37120000
2024-04-13T01:00:00Z,66913.27000000,66928.00000000,65731.27000000,65886.63000000,3105.40601000
2024-04-13T02:00:00Z,65886.64000000,66593.41000000,65871.49000000,66535.99000000,1855.81733000
2024-04-13T03:00:00Z,66536.00000000,67168.00000000,66483.87000000,67160.55000000,1472.46102000
2024-04-13T04:00:00Z,67160.55000000,67929.00000000,67012.67000000,67587.62000000,2173.96631000
2024-04-13T05:00:00Z,67587.63000000,67907.84000000,67300.30000000,67345.48000000,1872.75397000
2024-04-13T06:00:00Z,67345.48000000,67511.00000000,67258.63000000,67476.02000000,841.42651000
2024-04-13T07:00:00Z,67476.01000000,67563.66000000,67120.87000000,67446.52000000,988.19621000
2024-04-13T08:00:00Z,67446.53000000,67455.00000000,67090.83000000,67176.00000000,948.41034000
2024-04-13T09:00:00Z,67175.99000000,67475.00000000,67136.14000000,67393.85000000,839.66965000
2024-04-13T10:00:00Z,67393.84000000,67480.20000000,67311.77000000,67428.25000000,614.53458000
2024-04-13T11:00:00Z,67428.25000000,67825.91000000,67302.93000000,67360.00000000,973.53640000
2024-04-13T12:00:00Z,67360.01000000,67679.99000000,67169.97000000,67514.69000000,883.82838000
2024-04-13T13:00:00Z,67514.70000000,67774.20000000,67450.54000000,67552.03000000,798.83221000
2024-04-13T14:00:00Z,67552.02000000,67720.00000000,67369.67000000,67559.56000000,747.94807000
2024-04-13T15:00:00Z,67559.57000000,67926.00000000,67437.80000000,67676.00000000,1023.55800000
2024-04-13T16:00:00Z,67675.99000000,67752.85000000,67224.00000000,67432.37000000,1247.39850000
2024-04-13T17:00:00Z,67432.38000000,67437.56000000,66500.00000000,66730.87000000,2962.16593000
2024-04-13T18:00:00Z,66730.86000000,67243.47000000,66444.00000000,67156.27000000,2158.31780000
2024-04-13T19:00:00Z,67156.27000000,67241.55000000,63750.01000000,64788.01000000,5809.08901000
2024-04-13T20:00:00Z,64788.01000000,64853.90000000,60660.57000000,61816.02000000,20264.97307000
2024-04-13T21:00:00Z,61816.01000000,62959.48000000,61693.00000000,62928.01000000,6673.69922000
2024-04-13T22:00:00Z,62928.00000000,64615.38000000,62118.56000000,64293.46000000,6041.25271000
2024-04-13T23:00:00Z,64293.47000000,65608.09000000,63651.15000000,63924.51000000,5784.60776000
2024-04-14T00:00:00Z,63924.52000000,64303.87000000,62888.00000000,63672.18000000,4986.76877000
2024-04-14T01:00:00Z,63672.19000000,64085.70000000,63248.70000000,63743.11000000,2711.46781000
2024-04-14T02:00:00Z,63743.10000000,63953.75000000,63016.23000000,63084.18000000,2450.49110000
2024-04-14T03:00:00Z,63084.18000000,63576.36000000,62134.00000000,63437.55000000,4287.15479000
2024-04-14T04:00:00Z,63437.55000000,64176.46000000,63394.00000000,63956.99000000,2850.24367000
2024-04-14T05:00:00Z,63957.00000000,64466.00000000,63921.00000000,64383.99000000,2309.98164000
2024-04-14T06:00:00Z,64384.00000000,64872.96000000,64107.09000000,64649.96000000,2456.01877000
2024-04-14T07:00:00Z,64649.97000000,64837.07000000,64243.65000000,64464.30000000,2051.12833000
2024-04-14T08:00:00Z,64464.30000000,64887.99000000,64372.04000000,64530.67000000,1836.48316000
2024-04-14T09:00:00Z,64530.67000000,64721.65000000,63908.31000000,64134.19000000,2179.75735000
2024-04-14T10:00:00Z,64134.18000000,64659.80000000,64134.18000000,64457.23000000,1408.27273000
2024-04-14T11:00:00Z,64457.23000000,64591.44000000,63855.45000000,64166.05000000,1918.40990000
2024-04-14T12:00:00Z,64166.05000000,64848.49000000,64069.79000000,64525.25000000,1927.78743000
2024-04-14T13:00:00Z,64525.25000000,64845.37000000,64346.00000000,64373.42000000,1690.70103000
2024-04-14T14:00:00Z,64373.43000000,64400.00000000,63437.55000000,63918.01000000,5366.69865000
2024-04-14T15:00:00Z,63918.02000000,64475.37000000,63900.00000000,64180.97000000,1593.46490000
2024-04-14T16:00:00Z,64180.98000000,64747.25000000,64126.03000000,64412.37000000,1458.37622000
2024-04-14T17:00:00Z,64412.38000000,64580.01000000,62573.66000000,63868.58000000,5806.56587000
2024-04-14T18:00:00Z,63868.57000000,64695.40000000,63757.00000000,64397.67000000,2000.50410000
2024-04-14T19:00:00Z,64397.67000000,64474.23000000,63940.30000000,64168.62000000,1173.81682000
2024-04-14T20:00:00Z,64168.62000000,64350.00000000,63699.20000000,63842.36000000,1314.47247000
2024-04-14T21:00:00Z,63842.35000000,63848.49000000,63326.42000000,63682.15000000,1243.34830000
2024-04-14T22:00:00Z,63682.15000000,65463.56000000,63641.79000000,65330.30000000,4193.38241000
2024-04-14T23:00:00Z,65330.29000000,65840.00000000,65057.01000000,65661.84000000,2383.88196000
2024-04-15T00:00:00Z,65661.85000000,65867.45000000,65283.11000000,65485.23000000,2438.29742000
2024-04-15T01:00:00Z,65485.22000000,65706.53000000,65042.98000000,65275.62000000,1498.85105000
2024-04-15T02:00:00Z,65275.63000000,65361.47000000,64937.01000000,65129.74000000,1415.78066000
2024-04-15T03:00:00Z,65129.73000000,65323.77000000,65030.88000000,65138.19000000,868.20744000
2024-04-15T04:00:00Z,65138.20000000,65170.22000000,64683.01000000,64906.14000000,1243.69851000
2024-04-15T05:00:00Z,64906.13000000,65512.20000000,64903.60000000,65466.74000000,1223.27993000
2024-04-15T06:00:00Z,65466.73000000,66558.78000000,65355.45000000,66463.63000000,3993.62884000
2024-04-15T07:00:00Z,66463.63000000,66582.84000000,66151.41000000,66263.84000000,2429.09898000
2024-04-15T08:00:00Z,66263.84000000,66457.88000000,66064.48000000,66287.21000000,1624.73611000
2024-04-15T09:00:00Z,66287.22000000,66867.07000000,66119.12000000,66578.39000000,2117.72983000
2024-04-15T10:00:00Z,66578.39000000,66646.18000000,66378.03000000,66465.56000000,1177.63858000
2024-04-15T11:00:00Z,66465.57000000,66720.64000000,65807.25000000,65860.12000000,1675.54342000
2024-04-15T12:00:00Z,65860.12000000,66243.12000000,65797.73000000,66028.17000000,1298.08339000
2024-04-15T13:00:00Z,66028.17000000,66399.00000000,65684.65000000,65865.77000000,1931.80935000
2024-04-15T14:00:00Z,65865.78000000,65977.00000000,64183.99000000,64235.24000000,4647.76108000
2024-04-15T15:00:00Z,64235.25000000,64792.88000000,63810.00000000,64568.81000000,4020.12521000
2024-04-15T16:00:00Z,64568.80000000,64868.28000000,63892.88000000,64148.61000000,2858.50528000
2024-04-15T17:00:00Z,64148.61000000,64745.20000000,63310.99000000,63908.48000000,3464.22244000
2024-04-15T18:00:00Z,63908.48000000,64060.34000000,63111.00000000,63170.87000000,2962.24244000
2024-04-15T19:00:00Z,63170.86000000,63632.50000000,62274.40000000,63301.11000000,3914.29310000
2024-04-15T20:00:00Z,63301.11000000,63633.02000000,62942.82000000,63112.96000000,1584.37768000
2024-04-15T21:00:00Z,63112.96000000,63474.55000000,62632.00000000,63262.94000000,1529.66816000
2024-04-15T22:00:00Z,63262.94000000,63527.31000000,62700.00000000,63459.98000000,1505.56960000
2024-04-15T23:00:00Z,63459.98000000,63558.00000000,63179.21000000,63419.99000000,966.38219000
2024-04-16T00:00:00Z,63419.99000000,63719.98000000,62933.33000000,63254.74000000,1479.35259000
2024-04-16T01:00:00Z,63254.74000000,63899.69000000,63089.00000000,63147.50000000,1456.15878000
2024-04-16T02:00:00Z,63147.50000000,63500.00000000,62750.00000000,63401.55000000,1641.76074000
2024-04-16T03:00:00Z,63401.56000000,63554.99000000,62799.32000000,62956.00000000,2202.78617000
2024-04-16T04:00:00Z,62956.00000000,63029.13000000,61680.00000000,62487.00000000,5234.71526000
2024-04-16T05:00:00Z,62487.00000000,62888.00000000,62366.44000000,62700.41000000,2051.35297000
2024-04-16T06:00:00Z,62700.41000000,63254.88000000,62636.73000000,63195.12000000,1437.52969000
2024-04-16T07:00:00Z,63195.13000000,63800.00000000,63104.40000000,63516.19000000,2170.11387000
2024-04-16T08:00:00Z,63516.18000000,63660.00000000,63077.02000000,63288.48000000,1439.41716000
2024-04-16T09:00:00Z,63288.48000000,63578.34000000,63198.67000000,63242.19000000,1075.71914000
2024-04-16T10:00:00Z,63242.18000000,63340.66000000,61600.00000000,62559.23000000,4936.56633000
2024-04-16T11:00:00Z,62559.22000000,63269.95000000,62366.44000000,63094.77000000,2109.01644000
2024-04-16T12:00:00Z,63094.76000000,63422.97000000,62811.87000000,63047.89000000,1660.66437000
2024-04-16T13:00:00Z,63047.88000000,63342.52000000,62136.28000000,62692.41000000,3781.34816000
2024-04-16T14:00:00Z,62692.41000000,63100.00000000,62020.01000000,62092.13000000,3037.24232000
2024-04-16T15:00:00Z,62092.12000000,62415.00000000,61735.42000000,61762.20000000,2896.47019000
2024-04-16T16:00:00Z,61762.19000000,62730.90000000,61694.02000000,62730.90000000,3015.83364000
2024-04-16T17:00:00Z,62730.89000000,63280.75000000,62282.01000000,62490.36000000,3249.92371000
2024-04-16T18:00:00Z,62490.37000000,63041.85000000,62427.24000000,63003.92000000,2239.26800000
2024-04-16T19:00:00Z,63003.93000000,63094.80000000,62648.26000000,62721.43000000,1434.35244000
2024-04-16T20:00:00Z,62721.43000000,63050.00000000,62555.00000000,63019.72000000,837.75286000
2024-04-16T21:00:00Z,63019.73000000,64365.00000000,62973.83000000,64007.12000000,2427.39890000
2024-04-16T22:00:00Z,64007.11000000,64080.00000000,63613.71000000,63782.57000000,973.60883000
2024-04-16T23:00:00Z,63782.56000000,63876.64000000,63623.32000000,63793.39000000,646.94075000
2024-04-17T00:00:00Z,63793.40000000,64239.67000000,63581.16000000,64022.59000000,1510.48144000
2024-04-17T01:00:00Z,64022.60000000,64048.79000000,63615.00000000,64017.64000000,878.04151000
2024-04-17T02:00:00Z,64017.64000000,64295.00000000,63694.28000000,63840.08000000,1415.68284000
2024-04-17T03:00:00Z,63840.09000000,64067.41000000,63733.92000000,63842.02000000,603.89544000
2024-04-17T04:00:00Z,63842.03000000,64247.55000000,63672.26000000,64101.11000000,926.51971000
2024-04-17T05:00:00Z,64101.11000000,64499.00000000,63827.72000000,63928.01000000,1262.90670000
2024-04-17T06:00:00Z,63928.01000000,64000.00000000,63735.20000000,63880.92000000,1050.03470000
2024-04-17T07:00:00Z,63880.92000000,63935.56000000,63181.81000000,63297.84000000,1531.38708000
2024-04-17T08:00:00Z,63297.85000000,63587.88000000,63150.10000000,63325.75000000,1064.70584000
2024-04-17T09:00:00Z,63325.76000000,63539.99000000,63227.82000000,63320.16000000,849.87200000
2024-04-17T10:00:00Z,63320.16000000,63338.72000000,62752.31000000,62898.04000000,1568.92655000
2024-04-17T11:00:00Z,62898.05000000,63163.11000000,62541.13000000,62595.04000000,1045.35291000
2024-04-17T12:00:00Z,62595.04000000,62836.12000000,62061.44000000,62317.75000000,1955.59972000
2024-04-17T13:00:00Z,62317.76000000,62974.88000000,62128.99000000,62635.88000000,2169.72142000
2024-04-17T14:00:00Z,62635.88000000,62657.55000000,60741.00000000,61279.66000000,7363.21411000
2024-04-17T15:00:00Z,61279.65000000,61538.35000000,59888.00000000,60304.95000000,8213.02743000
2024-04-17T16:00:00Z,60304.95000000,61100.00000000,59678.16000000,60194.95000000,5775.48183000
2024-04-17T17:00:00Z,60194.96000000,61365.98000000,60119.11000000,61275.37000000,2521.30182000
2024-04-17T18:00:00Z,61275.36000000,61956.42000000,61159.42000000,61445.57000000,2900.78693000
2024-04-17T19:00:00Z,61445.57000000,61473.94000000,60727.38000000,61022.35000000,1892.75293000
2024-04-17T20:00:00Z,61022.36000000,61457.58000000,60777.00000000,60846.79000000,1207.41039000
2024-04-17T21:00:00Z,60846.79000000,61660.05000000,60846.78000000,61300.92000000,1247.74132000
2024-04-17T22:00:00Z,61300.93000000,61719.29000000,61160.34000000,61689.94000000,890.00540000
2024-04-17T23:00:00Z,61689.95000000,61763.07000000,61194.93000000,61277.37000000,765.69507000
2024-04-18T00:00:00Z,61277.38000000,61525.91000000,60939.92000000,61514.69000000,1644.39366000
2024-04-18T01:00:00Z,61514.68000000,61666.00000000,61382.92000000,61639.26000000,1116.89931000
2024-04-18T02:00:00Z,61639.26000000,61920.00000000,61457.73000000,61666.43000000,803.74729000
2024-04-18T03:00:00Z,61666.42000000,62229.90000000,61666.42000000,61988.00000000,1547.01736000
2024-04-18T04:00:00Z,61987.99000000,62075.46000000,61556.47000000,61640.06000000,1131.09467000
2024-04-18T05:00:00Z,61640.06000000,61814.61000000,60992.00000000,61072.02000000,1529.98166000
2024-04-18T06:00:00Z,61072.02000000,61320.00000000,60803.35000000,61147.83000000,1647.34058000
2024-04-18T07:00:00Z,61147.82000000,61362.32000000,60941.17000000,61178.08000000,1081.19943000
2024-04-18T08:00:00Z,61178.08000000,61550.00000000,60864.00000000,61335.99000000,1705.42064000
2024-04-18T09:00:00Z,61335.99000000,61710.14000000,61320.34000000,61636.50000000,1177.79368000
2024-04-18T10:00:00Z,61636.51000000,61925.63000000,61500.00000000,61821.75000000,1372.40950000
2024-04-18T11:00:00Z,61821.76000000,63072.27000000,61821.75000000,62597.92000000,4598.41039000
2024-04-18T12:00:00Z,62597.92000000,62730.18000000,61580.71000000,62232.96000000,2164.68216000
2024-04-18T13:00:00Z,62232.96000000,62833.34000000,61896.90000000,62810.00000000,2627.15740000
2024-04-18T14:00:00Z,62810.01000000,63970.81000000,62564.91000000,63816.57000000,5379.92656000
2024-04-18T15:00:00Z,63816.56000000,64117.09000000,63427.47000000,63498.70000000,3007.48045000
2024-04-18T16:00:00Z,63498.69000000,63866.19000000,63282.48000000,63536.72000000,1849.59978000
2024-04-18T17:00:00Z,63536.71000000,63624.38000000,62628.60000000,62782.75000000,1861.52928000
2024-04-18T18:00:00Z,62782.74000000,63219.00000000,62310.03000000,63104.68000000,1933.35652000
